npi,nppes_provider_last_org_name,nppes_provider_first_name,nppes_provider_city,nppes_provider_state,specialty_description,description_flag,drug_name,generic_name,bene_count,total_claim_count,total_30_day_fill_count,total_day_supply,total_drug_cost,bene_count_ge65,bene_count_ge65_suppress_flag,total_claim_count_ge65,ge65_suppress_flag,total_30_day_fill_count_ge65,total_day_supply_ge65,total_drug_cost_ge65,years_of_exp
-2056829284,BOND,MARY,ATHENS,GA,Internal Medicine,S,ALLOPURINOL,ALLOPURINOL,"",25,59.1,1771,472.42,"",#,"",#,"","","",= 32.0
-1632381370,GIBSON,MELISA,MILTON,VT,Family Practice,S,TRIAMCINOLONE ACETONIDE,TRIAMCINOLONE ACETONIDE,"",13,13.0,355,135.41,"",*,"",*,"","","",= 46.0
-1814428973,CROUSE,ROGER,KISSIMMEE,FL,Internal Medicine,S,PREMARIN,"ESTROGENS, CONJUGATED","",13,16.0,430,2034.54,"",*,"",*,"","","",= 33.0
-1753726874,BRYANT HERNDON,BRANDY,DILLON,SC,Nurse Practitioner,S,LISINOPRIL-HYDROCHLOROTHIAZIDE,LISINOPRIL/HYDROCHLOROTHIAZIDE,"",17,29.0,870,90.37,"",#,"",#,"","","",= 34.0
-1531489835,ROSEN,ROBERT,WINSTON-SALEM,NC,Family Practice,S,NORTRIPTYLINE HCL,NORTRIPTYLINE HCL,"",16,24.0,720,358.42,"",*,"",*,"","","",= 40.0
-1379772366,SOTIS,JAMES,SAINT CROIX FALLS,WI,Family Practice,S,PREDNISONE,PREDNISONE,16,20,30.0,547,117.5,16,"",20,"",30.0,547,117.5,= 33.0
-1571944931,STOWELL,PATRICK,CALDWELL,ID,Family Practice,S,LORAZEPAM,LORAZEPAM,"",38,38.0,882,177.25,"",*,38,"",38.0,882,177.25,= 52.0
-2046702987,CARR,GARY,LAWRENCEVILLE,IL,Family Practice,S,GLIPIZIDE ER,GLIPIZIDE,"",24,32.0,960,362.18,"",#,"",#,"","","",= 53.0
-1915267989,KOPCHAK,JOHN,SAN FRANCISCO,CA,Physician Assistant,S,MINOCYCLINE HCL,MINOCYCLINE HCL,"",12,12.0,360,227.52,0,"",0,"",0.0,0,0.0,= 45.0
-1864917166,KENNEDY,JOANNE,HARRINGTON PARK,NJ,Nurse Practitioner,S,OMEPRAZOLE,OMEPRAZOLE,46,54,54.0,1564,456.67,46,"",54,"",54.0,1564,456.67,= 50.0
-1814448650,REYNOLDS,RICHARD,FALLBROOK,CA,Internal Medicine,S,IBUPROFEN,IBUPROFEN,"",22,34.4,1012,354.13,"",*,22,"",34.4,1012,354.13,= 38.0
-1622489701,CARROLL,BARRY,CLINTON,AR,Family Practice,S,PHENOBARBITAL,PHENOBARBITAL,"",13,13.0,390,551.13,0,"",0,"",0.0,0,0.0,= 39.0
2107918344,LEWIS,FREDREKIA,SAINT PAUL,MN,Internal Medicine,S,OXYCODONE HCL,OXYCODONE HCL,78,545,545.0,15692,17473.71,38,"",259,"",259.0,7336,8456.45,= 30.0
2137557987,DEMPSEY,ANNE,TAMPA,FL,Nurse Practitioner,S,OMEPRAZOLE,OMEPRAZOLE,"",24,50.0,1500,939.22,"",#,"",#,"","","",= 53.0
2147327423,CURRENCE,DAVID,ELKINS,WV,Family Practice,S,TOLTERODINE TARTRATE,TOLTERODINE TARTRATE,"",12,12.0,360,1485.1,"",*,12,"",12.0,360,1485.1,= 47.0
-1511285783,TORRES,ALEJANDRO,VISALIA,CA,Family Practice,S,PIOGLITAZONE HCL,PIOGLITAZONE HCL,"",14,32.0,923,1022.24,"",*,14,"",32.0,923,1022.24,= 43.0
-1915339063,GARDNER,GREGORY,SEATTLE,WA,Rheumatology,S,METHOTREXATE SODIUM,METHOTREXATE SODIUM/PF,"",13,18.6,541,296.93,"",*,"",*,"","","",= 43.0
-1511169458,HOPKIN,JEFFREY,REXBURG,ID,Family Practice,S,METFORMIN HCL ER,METFORMIN HCL,"",30,52.0,1560,290.76,"",#,"",#,"","","",= 54.0
-1359705454,HU,JIONG-MING,FLUSHING,NY,Cardiovascular Disease (Cardiology),S,DIGOX,DIGOXIN,47,210,292.0,8760,7476.95,"",#,"",#,"","","",= 32.0
-1420404591,COTTEY,ARSHIA,JACKSONVILLE,FL,Internal Medicine,S,HYDROCHLOROTHIAZIDE,HYDROCHLOROTHIAZIDE,"",23,27.0,810,59.12,"",#,"",#,"","","",= 32.0
-2006364712,BLUMLING,JAMES,LAFAYETTE,IN,Family Practice,S,FINASTERIDE,FINASTERIDE,"",27,35.0,1050,373.9,"",*,27,"",35.0,1050,373.9,= 39.0
-1834508522,RASTOGI,VIJAY,WARRENSVILLE HEIGHTS,OH,Geriatric Medicine,S,CALCITRIOL,CALCITRIOL,"",18,26.0,780,671.06,"",#,"",#,"","","",= 32.0
-1834529239,FLORES-POSADAS,MARGARET,READING,PA,Family Practice,S,LOSARTAN-HYDROCHLOROTHIAZIDE,LOSARTAN/HYDROCHLOROTHIAZIDE,"",30,52.0,1560,308.47,"",#,"",#,"","","",= 49.0
2016028126,NEWMAN,STEVEN,GREENVILLE,SC,Family Practice,S,BUSPIRONE HCL,BUSPIRONE HCL,12,46,76.0,2265,1011.68,"",#,"",#,"","","",= 31.0
-1470789733,JANEWAY,DAVID,ARLINGTON,WA,Family Practice,S,LANTUS,"INSULIN GLARGINE,HUM.REC.ANLOG","",60,76.9,2201,25279.14,"",#,"",#,"","","",= 45.0
-1703192513,WILLIAMS,BERESTRAND,WEST NEW YORK,NJ,Internal Medicine,S,ADVAIR DISKUS,FLUTICASONE/SALMETEROL,"",19,21.0,630,7628.14,"",*,"",*,"","","",= 33.0
-1299205177,PANOSH,WANDA,GREENSBORO,NC,Internal Medicine,S,BUPROPION HCL SR,BUPROPION HCL,"",19,39.0,1170,1215.34,"",*,19,"",39.0,1170,1215.34,= 31.0
-2036590285,LACROSSE,MARILYN,CRYSTAL LAKE,IL,Emergency Medicine,S,SULFAMETHOXAZOLE-TRIMETHOPRIM,SULFAMETHOXAZOLE/TRIMETHOPRIM,11,11,11.0,100,40.23,"",*,"",*,"","","",= 37.0
-1349479421,WILLIAMS,GINIKA,ELIZABETH CITY,NC,Physician Assistant,S,ZOLPIDEM TARTRATE,ZOLPIDEM TARTRATE,"",23,25.0,750,118.57,"",*,"",*,"","","",= 43.0
-1985060753,ARVIN,STEVE,CONCORD,NH,Nurse Practitioner,S,MIRTAZAPINE,MIRTAZAPINE,"",33,63.0,1890,688.25,"",#,"",#,"","","",= 33.0
-1703284822,OSTIGUY,BARBARA,DURHAM,NC,Nurse Practitioner,S,VENLAFAXINE HCL ER,VENLAFAXINE HCL,"",23,23.0,482,321.16,"",#,"",#,"","","",= 44.0
-1672033401,IACOBO,CHRISTINA,CHESTNUT HILL,MA,Internal Medicine,S,ESCITALOPRAM OXALATE,ESCITALOPRAM OXALATE,"",19,55.0,1650,455.87,"",*,19,"",55.0,1650,455.87,= 52.0
2096754766,BUNNELL,THOM,LAWRENCEBURG,IN,Internal Medicine,S,PIOGLITAZONE HCL,PIOGLITAZONE HCL,15,71,111.0,3322,2510.59,"",#,53,"",93.0,2790,2321.06,= 35.0
-1975945583,LYNCH,DIONNE,WASHINGTON,DC,Family Practice,S,HUMULIN N,INSULIN NPH HUMAN ISOPHANE,"",50,50.0,323,3051.74,"",*,50,"",50.0,323,3051.74,= 39.0
-1652701837,RUTSTEIN,ERIC,BOCA RATON,FL,Psychiatry,S,OLANZAPINE,OLANZAPINE,"",71,92.0,2737,1736.35,"",*,48,"",61.0,1830,1470.01,= 54.0
-1642718760,NAIMAN,DAVID,BALTIMORE,MD,Internal Medicine,S,LEVOTHYROXINE SODIUM,LEVOTHYROXINE SODIUM,44,206,372.4,11133,3974.46,"",#,162,"",306.4,9192,3276.48,= 34.0
2016059131,DODT,BRUCE,KANKAKEE,IL,Neurology,S,TOLTERODINE TARTRATE ER,TOLTERODINE TARTRATE,"",11,11.0,330,2045.15,0,"",0,"",0.0,0,0.0,= 43.0
-1864954976,CHEEK,PATRICIA,SIMPSONVILLE,SC,Nephrology,S,DIAZEPAM,DIAZEPAM,"",19,19.0,570,69.54,"",*,"",*,"","","",= 52.0
-1763836218,LOPEZ LOPEZ,RICARDO,HATILLO,PR,General Practice,S,RANITIDINE HCL,RANITIDINE HCL,87,297,457.0,13544,2924.42,75,"",272,"",416.0,12329,2657.51,= 48.0
-1309319835,LAWRENCE,STEPHEN,CONCORD,NH,Family Practice,S,JANTOVEN,WARFARIN SODIUM,"",23,43.0,1270,295.69,"",*,23,"",43.0,1270,295.69,= 49.0
-1854496655,KIM,HANNAH,GREENSBORO,NC,Family Practice,S,TRIAMCINOLONE ACETONIDE,TRIAMCINOLONE ACETONIDE,"",13,17.0,442,240.25,"",*,13,"",17.0,442,240.25,= 40.0
-1945692344,COTTRELL,MARIA,CHICO,CA,Allergy/ Immunology,S,PREDNISONE,PREDNISONE,13,25,25.0,372,97.13,"",*,14,"",14.0,297,60.01,= 35.0
-1319204654,LEYVA,JULIENNE,PENDLETON,IN,Nurse Practitioner,S,ALPRAZOLAM,ALPRAZOLAM,14,55,55.0,1619,593.9,"",#,"",#,"","","",= 34.0
-1682075185,KAPADIA,SHAIVAL,MIDLOTHIAN,VA,Cardiovascular Disease (Cardiology),S,CANDESARTAN CILEXETIL,CANDESARTAN CILEXETIL,"",11,11.0,330,991.8,"",*,11,"",11.0,330,991.8,= 35.0
-1773007289,GUINDI,SAMIR,HARLAN,KY,Otolaryngology,S,FLUTICASONE PROPIONATE,FLUTICASONE PROPIONATE,100,143,144.0,4320,1419.58,66,"",99,"",99.0,2970,1023.3,= 52.0
-1723102329,PALMER,CHRIS,SPOKANE VALLEY,WA,Physician Assistant,S,AMLODIPINE BESYLATE-BENAZEPRIL,AMLODIPINE BESYLATE/BENAZEPRIL,"",14,14.0,420,204.77,"",*,14,"",14.0,420,204.77,= 42.0
-2137207007,FLAMMANG,ALLISON,SAINT LOUIS,MO,Family Practice,S,FLUTICASONE PROPIONATE,FLUTICASONE PROPIONATE,11,25,33.0,900,347.99,"",#,"",#,"","","",= 42.0
-1703290508,LIEBER,CHARLES,TAMARAC,FL,Pulmonary Disease,S,CITALOPRAM HBR,CITALOPRAM HYDROBROMIDE,"",18,42.0,1260,110.64,"",#,"",#,"","","",= 48.0
-1864945941,AQUINO,JOSEFINA,RANCHO CORDOVA,CA,Internal Medicine,S,SPIRIVA,TIOTROPIUM BROMIDE,"",48,58.0,1740,19290.72,"",*,34,"",38.0,1140,12755.1,= 39.0
-1772985285,MARTIN,BARBARA,TAMARAC,FL,Internal Medicine,S,IPRATROPIUM BROMIDE,IPRATROPIUM BROMIDE,"",17,20.0,442,340.99,"",#,"",#,"","","",= 33.0
2016900449,WOODS,WILLIAM,COLUMBIA,MO,Interventional Cardiology,S,WARFARIN SODIUM,WARFARIN SODIUM,58,309,444.1,13112,3195.88,"",#,"",#,"","","",= 39.0
2026289247,BHASKARAN,DHARMENDRA,LANCASTER,SC,Internal Medicine,S,ALPRAZOLAM,ALPRAZOLAM,13,57,60.0,1736,417.99,13,"",57,"",60.0,1736,417.99,= 52.0
-1783147835,MCCUNE,DOUGLAS,RICHMOND,MO,Family Practice,S,PROAIR HFA,ALBUTEROL SULFATE,"",11,11.0,298,599.12,"",*,"",*,"","","",= 54.0
-1480895728,FATTIG,WILLIAM,ALLIANCE,NE,Family Practice,S,AMITRIPTYLINE HCL,AMITRIPTYLINE HCL,21,101,111.0,3290,1541.48,"",#,67,"",73.0,2175,1096.38,= 36.0
-1541600474,VONGREIFF,HERMANN,SURPRISE,AZ,Psychiatry,S,TRAZODONE HCL,TRAZODONE HCL,17,32,40.0,820,189.35,"",*,14,"",22.0,516,111.14,= 51.0
2117137943,MAGGIO-FERGUSON,ARIELLE,STONY BROOK,NY,Physician Assistant,S,TERAZOSIN HCL,TERAZOSIN HCL,"",13,15.0,450,122.6,"",*,"",*,"","","",= 39.0
-2076619946,HUYNH,NGHI,QUINCY,MA,Nurse Practitioner,S,PREDNISONE,PREDNISONE,19,23,25.0,249,77.12,"",#,"",#,"","","",= 44.0
-1773744040,RENO,JUSTIN,MC KENZIE,TN,Family Practice,S,PREMARIN,"ESTROGENS, CONJUGATED","",21,24.0,710,4040.0,"",#,"",#,"","","",= 54.0
2026178590,MARKOPOULOS,MICHAEL,DEL MAR,CA,General Practice,S,NALTREXONE HCL,NALTREXONE HCL,"",43,43.5,1302,2500.58,"",*,17,"",17.2,517,899.99,= 40.0
2046285581,MITCHELL,CATHERINE,AURORA,MN,Family Practice,S,POLYETHYLENE GLYCOL 3350,POLYETHYLENE GLYCOL 3350,"",13,13.9,415,306.93,"",*,"",*,"","","",= 33.0
-1693249177,NICHOLS,REUBEN,CHICAGO,IL,Internal Medicine,S,INDOMETHACIN,INDOMETHACIN,"",20,22.0,318,215.04,"",#,"",#,"","","",= 41.0
-1895029335,FIDLER,CHRISTIAN,ABINGTON,PA,Hematology-Oncology,S,GLEEVEC,IMATINIB MESYLATE,"",11,11.0,330,108006.36,"",*,11,"",11.0,330,108006.36,= 53.0
-1541585806,PARTAIN,CYNTHIA,JOHNSON CITY,TN,Family Practice,S,TAMSULOSIN HCL,TAMSULOSIN HCL,"",27,53.0,1512,804.8,"",#,"",#,"","","",= 46.0
-1864929088,BIVINS,FRANKLIN,HEBER SPRINGS,AR,Family Practice,S,FLUTICASONE PROPIONATE,FLUTICASONE PROPIONATE,64,213,243.0,7071,2229.39,50,"",148,"",176.0,5103,1662.64,= 44.0
-2036651625,KOEHM,MARGARET,PAWTUCKET,RI,Family Practice,S,FUROSEMIDE,FUROSEMIDE,"",16,22.0,458,121.52,"",*,16,"",22.0,458,121.52,= 38.0
-2076011154,PIDUTTI,RICHARD,JOHNSTOWN,PA,Urology,S,PREMARIN,"ESTROGENS, CONJUGATED","",11,14.0,420,3323.86,"",*,11,"",14.0,420,3323.86,= 47.0
-1561807842,MAY,REBECCA,AITKIN,MN,Nurse Practitioner,S,CARTIA XT,DILTIAZEM HCL,"",12,18.0,540,635.65,"",*,12,"",18.0,540,635.65,= 50.0
2026406843,RANIERE,AIDAN,SUNRISE,FL,Nurse Practitioner,S,AMOXICILLIN,AMOXICILLIN,12,12,12.0,124,57.44,"",*,"",*,"","","",= 37.0
2127060862,SLAVSKY,TATIANA,SOMERVILLE,MA,Internal Medicine,S,CLOBETASOL PROPIONATE,CLOBETASOL PROPIONATE,"",11,13.0,356,3128.31,"",*,"",*,"","","",= 52.0
2056347982,ECKERT,THOMAS,MADISON,IN,Internal Medicine,S,CEFDINIR,CEFDINIR,25,28,28.0,189,516.07,"",#,"",#,"","","",= 52.0
-2097173162,MELLEN,CURTIS,OSWEGO,KS,Physician Assistant,S,ACYCLOVIR,ACYCLOVIR,"",18,19.0,428,1049.72,"",*,"",*,"","","",= 44.0
-1652596269,NEFF,STACY,GREENVILLE,IL,Psychiatry,S,MONTELUKAST SODIUM,MONTELUKAST SODIUM,"",24,24.1,663,234.74,0,"",0,"",0.0,0,0.0,= 47.0
-1905354089,SIU,CURTIS,LAGUNA HILLS,CA,Internal Medicine,S,BUPROPION HCL SR,BUPROPION HCL,"",21,32.8,960,352.16,"",*,21,"",32.8,960,352.16,= 34.0
-1763945993,DANIEL,JANICE,KERNERSVILLE,NC,Nurse Practitioner,S,CIPROFLOXACIN HCL,CIPROFLOXACIN HCL,12,12,12.0,79,75.53,"",*,"",*,"","","",= 33.0
-1834644392,ALLEN,PATRICIA,POTOSI,MO,Nurse Practitioner,S,AMLODIPINE BESYLATE,AMLODIPINE BESYLATE,11,88,92.0,2545,511.23,"",*,21,"",23.0,651,53.89,= 32.0
-1723502958,PENDLETON,JONATHAN,PLAINVILLE,CT,Internal Medicine,S,METHYLPHENIDATE HCL,METHYLPHENIDATE HCL,"",11,11.0,330,1763.09,0,"",0,"",0.0,0,0.0,= 47.0
-1632465034,LOBANA,SONYA,SAN JOSE,CA,Family Practice,S,AZELASTINE HCL,AZELASTINE HCL,"",12,16.0,480,322.96,"",*,"",*,"","","",= 46.0
-1299096790,BAILEY,JOHN,GAINESVILLE,FL,Interventional Pain Management,S,OPANA ER,OXYMORPHONE HCL,"",27,27.0,810,10575.86,"",*,27,"",27.0,810,10575.86,= 33.0
-1479975951,ZINICOLA,DANIEL,ROCKY POINT,NC,General Practice,S,BRINTELLIX,VORTIOXETINE HYDROBROMIDE,"",26,26.0,780,7845.63,"",#,"",#,"","","",= 39.0
-2036407088,SEHGAL,MAIDA,OREGON,OH,Family Practice,S,CLONIDINE,CLONIDINE,"",27,27.0,756,4909.87,"",#,"",#,"","","",= 47.0
-1723539704,BECERRA,MARIA,SANTA TERESA,NM,Nurse Practitioner,S,GABAPENTIN,GABAPENTIN,17,46,99.0,2940,573.41,"",#,"",#,"","","",= 32.0
-1905277542,ANDERSON,DENNIS,SEATTLE,WA,Family Practice,S,VESICARE,SOLIFENACIN SUCCINATE,"",18,18.0,540,5154.6,"",*,18,"",18.0,540,5154.6,= 45.0
2107943235,XIONG,HONG-HANH,SACRAMENTO,CA,Pharmacist,T,HUMALOG KWIKPEN U-100,INSULIN LISPRO,"",15,30.6,909,2115.0,"",#,"",#,"","","",= 34.0
2046290647,FISCHBACH,MARNIN,SEVEN FIELDS,PA,Psychiatry,S,OLANZAPINE,OLANZAPINE,"",36,44.0,1320,3941.2,"",*,"",*,"","","",= 45.0
-2107293867,DAVIS,THOMAS,ST CLAIR SHORES,MI,Interventional Cardiology,S,PRAVASTATIN SODIUM,PRAVASTATIN SODIUM,12,36,102.0,3060,1076.74,"",#,"",#,"","","",= 38.0
-1975035294,GLEASON,RALEIGH,FORT WORTH,TX,Pulmonary Disease,S,MONTELUKAST SODIUM,MONTELUKAST SODIUM,"",17,25.0,750,184.49,"",*,17,"",25.0,750,184.49,= 54.0
2066588946,HERNANDEZ,CELSO,TAVERNIER,FL,General Practice,S,ATENOLOL,ATENOLOL,"",12,31.0,930,87.15,"",*,"",*,"","","",= 43.0
-1955713497,DAWSON,HEIDI,TULSA,OK,Physician Assistant,S,PREMARIN,"ESTROGENS, CONJUGATED","",19,19.0,568,4189.11,"",#,"",#,"","","",= 41.0
-1874000844,BIRD,ROSALINA,POMPANO BEACH,FL,Nurse Practitioner,S,TAMSULOSIN HCL,TAMSULOSIN HCL,"",18,34.1,1021,499.22,"",*,18,"",34.1,1021,499.22,= 50.0
-2075990354,ROSENBERG,RICHARD,TUCSON,AZ,Hematology-Oncology,S,REVLIMID,LENALIDOMIDE,"",19,19.0,497,206983.32,"",*,19,"",19.0,497,206983.32,= 34.0
-1521412245,BASKERVILLE,STEVEN,SPIRIT LAKE,IA,Family Practice,S,PIOGLITAZONE HCL,PIOGLITAZONE HCL,"",18,28.0,840,161.61,"",*,18,"",28.0,840,161.61,= 54.0
-2016372463,DELL'AQUILA,PAUL,NUTLEY,NJ,Internal Medicine,S,JANUVIA,SITAGLIPTIN PHOSPHATE,"",19,29.0,843,10002.66,"",#,"",#,"","","",= 38.0
2056416356,LOWERY,WILLIAM,ALAMEDA,CA,Pulmonary Disease,S,AMOXICILLIN-CLAVULANATE POTASS,AMOXICILLIN/POTASSIUM CLAV,13,26,26.0,170,297.59,"",#,"",#,"","","",= 55.0
2147230179,GREWAL,SAJOT,CORTE MADERA,CA,Internal Medicine,S,LATANOPROST,LATANOPROST,"",13,13.0,388,160.76,"",*,13,"",13.0,388,160.76,= 49.0
-1359832299,WINTER,JON,CAMDEN,TN,Family Practice,S,IBUPROFEN,IBUPROFEN,"",13,13.0,390,218.06,"",*,13,"",13.0,390,218.06,= 53.0
-2016442146,DESPAIN,DOUGLAS,BELLEVILLE,IL,Family Practice,S,LOSARTAN-HYDROCHLOROTHIAZIDE,LOSARTAN/HYDROCHLOROTHIAZIDE,"",34,78.0,2340,466.43,"",*,34,"",78.0,2340,466.43,= 43.0
-1612065927,DRENNEN,MATYA,BRIDGEPORT,WV,Nurse Practitioner,S,DULOXETINE HCL,DULOXETINE HCL,17,26,28.0,840,695.86,"",*,"",*,"","","",= 36.0
2036144822,SAHA,BASUDEB,MCHENRY,IL,General Surgery,S,DIVALPROEX SODIUM ER,DIVALPROEX SODIUM,"",12,12.0,186,557.92,"",*,"",*,"","","",= 36.0
-1480592423,GEER,JILL,PLYMOUTH,IN,Nurse Practitioner,S,METOPROLOL TARTRATE,METOPROLOL TARTRATE,"",15,23.0,690,64.13,0,"",0,"",0.0,0,0.0,= 34.0
-1400883233,QAMAR,SUMMERA,GLASGOW,MT,Family Practice,S,METFORMIN HCL,METFORMIN HCL,13,38,84.0,2404,224.3,"",*,24,"",56.0,1564,137.63,= 49.0
-1309290729,SLATOSKY,JOHN,RANDLEMAN,NC,Family Practice,S,ESOMEPRAZOLE MAGNESIUM,ESOMEPRAZOLE MAGNESIUM,"",18,32.0,960,3152.87,"",#,"",#,"","","",= 33.0
2036378767,SADIG,HASHIM,WEST ALLIS,WI,Internal Medicine,S,HYDROCHLOROTHIAZIDE,HYDROCHLOROTHIAZIDE,20,127,148.1,4280,529.54,"",#,109,"",130.1,3764,415.99,= 37.0
-1713293089,SIEVERT,CRAIG,NEW ULM,MN,Family Practice,S,VENLAFAXINE HCL ER,VENLAFAXINE HCL,"",24,60.0,1800,356.27,"",#,"",#,"","","",= 46.0
-1925548503,BRENNAN,TERRENCE,WARREN,MI,Internal Medicine,S,PIOGLITAZONE HCL,PIOGLITAZONE HCL,24,72,184.0,5521,2517.95,24,"",72,"",184.0,5521,2517.95,= 38.0
-1905285727,BRIONES,JENNIFER,WESTERVILLE,OH,Family Practice,S,VALSARTAN,VALSARTAN,"",41,96.4,2892,3148.63,"",*,25,"",72.0,2160,2614.54,= 32.0
-1753691102,KENT,JEFFREY,NORTH FOND DU LAC,WI,Family Practice,S,PREDNISONE,PREDNISONE,20,31,36.0,556,141.05,"",#,"",#,"","","",= 43.0
-1804289929,HIRSCH,LARRY,ATASCADERO,CA,Obstetrics & Gynecology,S,OXYBUTYNIN CHLORIDE ER,OXYBUTYNIN CHLORIDE,"",12,12.0,360,751.53,0,"",0,"",0.0,0,0.0,= 43.0
-1753815528,CACERES,MAURICIO,LEBANON,OH,Family Practice,S,TRAZODONE HCL,TRAZODONE HCL,"",34,68.0,2040,194.64,"",#,"",#,"","","",= 37.0
-1541349634,ANTONCHORGY,FELISA,MILWAUKEE,WI,Nurse Practitioner,S,OXYCODONE HCL,OXYCODONE HCL,15,16,16.3,262,345.27,"",*,"",*,"","","",= 33.0
-2097798248,BARTLETT,LINDA,SYRACUSE,NY,Nurse Practitioner,S,MIRTAZAPINE,MIRTAZAPINE,"",47,55.0,1650,695.9,"",*,12,"",12.0,360,124.8,= 35.0
-1996938624,MITCHELL,KOREY,FORT GAY,WV,Family Practice,S,LYRICA,PREGABALIN,"",11,11.0,330,5352.7,0,"",0,"",0.0,0,0.0,= 37.0
2036449510,BUTT,SALEHA,BINGHAMTON,NY,Internal Medicine,S,DILTIAZEM 24HR ER,DILTIAZEM HCL,20,53,119.0,3570,4137.9,"",#,"",#,"","","",= 44.0
-1349681103,HARPER,IRVING,WAILEA,HI,Internal Medicine,S,METHADONE HCL,METHADONE HCL,"",40,40.0,1045,661.57,"",*,13,"",13.0,364,276.58,= 34.0
-1450735229,ISAAC,HERBERT,PONTIAC,MI,General Practice,S,NYSTATIN,NYSTATIN,15,20,23.0,405,371.86,"",#,"",#,"","","",= 39.0
-1945627632,DEL TORO,ANTONIO,CULEBRA,PR,General Practice,S,MONTELUKAST SODIUM,MONTELUKAST SODIUM,"",15,17.0,510,133.35,"",#,"",#,"","","",= 37.0
-2046451247,HENON,KIM,FONTANA,CA,Family Practice,S,ALENDRONATE SODIUM,ALENDRONATE SODIUM,"",21,59.4,1781,306.91,"",#,"",#,"","","",= 49.0
-1975014371,RIJHWANI,MEENA,WALNUT CREEK,CA,Internal Medicine,S,ALENDRONATE SODIUM,ALENDRONATE SODIUM,"",38,52.4,1511,198.25,"",*,38,"",52.4,1511,198.25,= 47.0
-1531401396,BERNARD,DEBORAH,GLENDALE,AZ,Nurse Practitioner,S,LOSARTAN-HYDROCHLOROTHIAZIDE,LOSARTAN/HYDROCHLOROTHIAZIDE,"",19,35.0,1050,176.82,"",*,19,"",35.0,1050,176.82,= 50.0
-1753778560,ZAACKS,LAURA,GLENVIEW,IL,Rheumatology,S,DICLOFENAC SODIUM,DICLOFENAC SODIUM,20,49,85.5,2334,2219.6,"",#,38,"",66.5,1764,1946.57,= 53.0
-1571882725,RODWICK,BARRY,CLEARWATER,FL,Internal Medicine,S,ESCITALOPRAM OXALATE,ESCITALOPRAM OXALATE,"",15,15.0,450,55.56,0,"",0,"",0.0,0,0.0,= 54.0
-1985137660,EL HADIDY,MAHMOUD,BOSTON,MA,Oral Surgery (Dentists only),S,CHLORHEXIDINE GLUCONATE,CHLORHEXIDINE GLUCONATE,"",11,11.0,216,49.6,"",*,"",*,"","","",= 37.0
-1541618270,GOMES,ANA,PHILLIPSBURG,NJ,Family Practice,S,TIMOLOL MALEATE,TIMOLOL MALEATE,"",13,13.0,390,230.75,"",*,13,"",13.0,390,230.75,= 33.0
-1531409266,CONRAD,MICHAEL,AURORA,IL,Urology,S,IMIPRAMINE HCL,IMIPRAMINE HCL,"",20,33.0,990,262.75,"",#,"",#,"","","",= 50.0
-1642608357,CHEN,STEVEN,BAKERSFIELD,CA,Family Practice,S,CYCLOBENZAPRINE HCL,CYCLOBENZAPRINE HCL,"",20,26.0,780,100.54,"",*,20,"",26.0,780,100.54,= 40.0
-1420337354,SALOMONE,JOSEPH,SAINT ALBANS,VT,General Surgery,S,OXYCODONE-ACETAMINOPHEN,OXYCODONE HCL/ACETAMINOPHEN,11,11,11.0,32,126.06,"",*,"",*,"","","",= 34.0
-2075994488,MUTTERPERL,MITCHELL,BAYONNE,NJ,Internal Medicine,S,NITROFURANTOIN MONO-MACRO,NITROFURANTOIN MONOHYD/M-CRYST,12,16,16.0,106,399.9,12,"",16,"",16.0,106,399.9,= 32.0
2096718266,SHAIKH,JAWAD,NEW HARTFORD,NY,Internal Medicine,S,FINASTERIDE,FINASTERIDE,"",24,51.0,1530,467.07,"",*,24,"",51.0,1530,467.07,= 46.0
-1299090123,VANLANDINGHAM,PAUL,JACKSON,MS,Internal Medicine,S,LEVOCETIRIZINE DIHYDROCHLORIDE,LEVOCETIRIZINE DIHYDROCHLORIDE,"",11,23.0,690,176.8,"",*,11,"",23.0,690,176.8,= 53.0
2127141951,LOUGHLIN,TERRENCE,ROCKFORD,IL,Otolaryngology,S,NEOMYCIN-POLYMYXIN-HYDROCORT,NEOMYCIN/POLYMYXIN B/HYDROCORT,26,30,30.0,348,1169.76,"",#,"",#,"","","",= 54.0
-2137650196,WHITE,DARRYL,FAIRFIELD,TX,Family Practice,S,LYRICA,PREGABALIN,17,113,127.0,3366,35857.41,"",#,"",#,"","","",= 46.0
-1703358661,WEAVER,ROBERT,PETAL,MS,Family Practice,S,FENOFIBRATE,FENOFIBRATE NANOCRYSTALLIZED,"",13,19.0,442,1049.03,"",*,13,"",19.0,442,1049.03,= 48.0
2086760775,GIBSON,KERMIT,ELKHORN CITY,KY,General Practice,S,IRBESARTAN,IRBESARTAN,"",12,12.0,360,102.0,"",*,12,"",12.0,360,102.0,= 37.0
-1652723335,WHEELER,SANDRA,RIPLEY,MS,Nurse Practitioner,S,FUROSEMIDE,FUROSEMIDE,"",40,40.0,1200,46.06,"",#,"",#,"","","",= 50.0
-1531562641,WOLFSON,YAN,NEW YORK,NY,Urology,S,CIALIS,TADALAFIL,"",43,53.0,1590,13295.82,"",#,"",#,"","","",= 54.0
